CurrYear	lu	luName	aTot	nLinksInt	nLinksExt	linkNetClsPctInt_1	linkNetClsPctInt_2	linkNetClsPctInt_3	linkNetClsPctInt_4	linkNetClsPctExt_1	linkNetClsPctExt_2	linkNetClsPctExt_3	linkNetClsPctExt_4
2044	110	Slamgeesh	56917	5	10	0	0	0	100	0	0	0	100
2044	115	Gitsegukla	70237	8	10	0	0	0	100	0	0	5	95
2044	116	Babine	141241	21	15	0	0	0	100	0	0	0	100
2044	117	Suskwa	86205	17	13	0	0	12	88	0	4	15	81
2044	118	Bowser	129180	18	14	0	11	11	78	0	4	14	82
2044	119	Iknouk	33088	4	7.500000	0	0	0	100	0	0	7	93
2044	120	BabineWest	69606	11	9.500000	0	0	0	100	0	5	5	89
2044	121	Buck	76917	12	12	0	0	17	83	0	13	17	71
2044	122	Dasque	15547	0	3	0	0	0	0	0	0	17	83
2044	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	40	60
2044	124	Sibola	63684	9	8	0	0	0	100	0	6	19	75
2044	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2044	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2044	130	Endako	32994	2	6.500000	0	0	100	0	0	0	15	85
2044	131	Nithi	37621	3	5.500000	0	0	0	100	0	0	0	100
2044	136	Cranberry	211769	44	22	0	0	5	95	0	0	0	100
2044	137	BrownBear	75584	9	12	0	0	0	100	0	0	0	100
2044	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2044	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2044	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2044	142	Kitsault	67952	8	11.500000	0	0	0	100	0	0	13	87
2044	143	TroutCreek	24726	1	5	0	0	0	100	0	0	20	80
2044	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2044	145	Exstew	52934	5	10	0	0	0	100	0	0	30	70
2044	146	Owen	48189	2	10	0	0	0	100	0	0	5	95
2044	147	Kumealon	48258	4	9	0	0	0	100	0	0	0	100
2044	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2044	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2044	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	36	55
2044	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2044	153	Hartley	58070	4	3	0	0	0	100	0	0	0	100
2044	162	NassRiverKalum	51139	1	13.500000	0	0	0	100	0	0	15	85
2044	163	SkeenaRiverKalum	75496	2	15.500000	0	0	100	0	13	3	29	55
2044	164	Squingula	80620	14	10.500000	0	0	0	100	0	0	5	95
2044	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2044	167	Muskaboo	218937	45	18	0	0	0	100	0	0	3	97
2044	168	Bear	73805	6	8	0	0	17	83	0	6	50	44
2044	169	Kinskuch	54178	6	9	0	0	0	100	0	0	0	100
2044	170	Tchitin	29568	4	8	0	0	0	100	0	0	0	100
2044	171	Kwinamuck	56379	5	7	0	0	0	100	0	0	7	93
2044	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2044	173	Chambers	41527	5	4	0	0	60	40	0	0	0	100
2044	174	Topley	31709	3	6	0	0	0	100	0	0	8	92
2044	175	DeepCreek	24320	0	2.500000	0	0	0	0	0	0	20	80
2044	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2044	177	BurnsLakeEast	97021	14	12.500000	0	21	36	43	0	0	32	68
2044	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2044	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2044	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2044	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2044	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2044	188	KleanzaTreasure	126783	25	14	0	0	8	92	0	0	29	71
2044	189	MiddleSkeenaSouth	101914	13	17	0	0	0	100	0	3	9	88
2044	190	MiddleSkeenaNorth	163030	30	21	0	0	0	100	0	0	0	100
2044	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2044	193	Wildfire	161645	25	25	0	4	4	92	0	0	2	98
2044	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2044	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2044	196	Tseaux	102814	15	15	0	0	20	80	0	0	7	93
2044	197	Morrison	84922	11	8.500000	0	0	0	100	0	0	0	100
2044	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2044	199	NorthBabine	69065	6	6	0	0	17	83	0	0	0	100
2044	201	Chapman	41304	4	8	0	0	0	100	0	0	0	100
2044	202	HotSprings	16162	0	3	0	0	0	0	17	0	17	67
2044	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2044	204	JesseBish	41915	4	5.500000	0	0	0	100	0	0	0	100
2044	205	FrancoisEast	91544	9	15	0	0	0	100	0	0	3	97
2044	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2044	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2044	208	Ootsa	36795	4	5	0	75	0	25	0	0	0	100
2044	209	Tahtsa	71941	9	13	0	0	0	100	0	0	27	73
2044	213	Lucas	44433	9	3	0	0	0	100	0	0	0	100
2044	217	Hirsch	66585	16	7.500000	0	19	0	81	0	7	7	87
2044	218	LowerSkeena	152407	32	19	0	3	28	69	0	0	8	92
2044	219	KispioxNorth	89889	11	16	0	0	0	100	0	0	0	100
2044	220	Kiteen	86270	14	13	0	0	0	100	0	0	4	96
2044	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2054	1	Tintina	87550	9	15.500000	0	0	0	100	0	0	3	97
2054	2	White	98639	12	11.500000	0	0	0	100	0	0	17	83
2054	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2054	4	Stagoo	38816	7	5	0	0	0	100	0	0	10	90
2054	5	Nass	9696	0	2.500000	0	0	0	0	0	0	0	100
2054	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2054	7	Fulton	98893	16	13.500000	0	0	0	100	0	0	7	93
2054	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2054	10	Telkwa	124472	24	14.500000	0	0	13	88	0	3	7	90
2054	11	Clore	96540	15	14.500000	0	0	0	100	0	0	14	86
2054	12	Kitimat	98134	14	13	0	7	0	93	0	12	12	77
2054	13	Khtada	40545	3	9	0	0	0	100	0	6	17	78
2054	14	Scotia	32164	2	7	0	0	0	100	0	7	21	71
2054	15	FrancoisWest	94380	16	12.500000	0	0	6	94	0	0	4	96
2054	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2054	18	Cheslatta	121548	19	13	0	0	26	74	0	0	8	92
2054	21	Intata	28915	2	2	0	0	100	0	0	0	0	100
2054	25	Sustut	135639	23	14	0	0	30	70	0	0	4	96
2054	26	Halett	8650	0	1.500000	0	0	0	0	0	0	33	67
2054	27	KispioxSouth	116153	16	14	0	0	19	81	0	0	0	100
2054	28	Torkelson	47887	5	10	0	0	0	100	0	0	0	100
2054	29	Beaver	139085	15	19	0	0	7	93	0	0	13	87
2054	30	NelsonFiddler	122896	16	19.500000	0	0	0	100	0	0	21	79
2054	31	Copper	93435	15	15	0	0	0	100	0	0	3	97
2054	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	10	90
2054	33	TaylorDamdochax	237399	52	26	0	0	0	100	0	0	0	100
2054	34	Granisle	19089	1	5	0	0	0	100	0	0	0	100
2054	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2054	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2054	37	Quottoon	38310	4	4.500000	0	0	0	100	0	0	0	100
2054	38	Bulkley	144428	22	27.500000	0	23	45	32	0	5	18	76
2054	39	Taltapin	82419	12	12	0	0	0	100	0	0	21	79
2054	40	BurnsLakeWest	69687	7	11	0	57	0	43	0	5	32	64
2054	41	GitnadoixRiverRA	61564	11	10	0	0	0	100	0	0	15	85
2054	42	Wedeene	61056	8	8	0	0	25	75	0	13	13	75
2054	44	Kitkiata	38762	4	6	0	0	0	100	0	0	0	100
2054	52	Asitka	83273	11	7.500000	0	0	0	100	0	0	0	100
2054	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2054	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2054	57	Madely	111821	14	16	0	0	0	100	0	0	0	100
2054	58	Corya	22854	0	3	0	0	0	0	0	0	0	100
2054	59	Reiseter	72847	11	13	0	0	0	100	0	4	4	92
2054	61	CambriaIcefield	47407	3	11	0	0	0	100	0	9	32	59
2054	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2054	63	Union	23917	0	2.500000	0	0	0	0	0	0	0	100
2054	64	Tuck	21441	2	3	0	0	0	100	0	0	33	67
2054	65	Khyex	53936	10	10.500000	0	0	20	80	0	0	14	86
2054	66	Lakelse	42122	4	10.500000	0	0	0	100	5	10	24	62
2054	67	Thautil	54793	4	8	0	0	0	100	0	0	0	100
2054	68	Burnie	43471	3	12	0	0	0	100	0	0	0	100
2054	69	Nadina	114884	24	15	0	0	0	100	0	0	0	100
2054	70	Gilttoyees	30468	2	7	0	0	0	100	0	0	7	93
2054	71	TweedsmuirNorth	92	0	0	0	0	0	0	0	0	0	0
2054	77	Duti	184974	37	10.500000	0	0	0	100	0	0	0	100
2054	78	Kluatantan	44949	6	4.500000	0	0	0	100	0	0	0	100
2054	81	Sutherland	36306	1	2	0	0	0	100	0	0	0	100
2054	84	Sallysout	122202	23	16	0	0	0	100	0	0	0	100
2054	85	Blunt	35584	4	8	0	0	0	100	0	0	6	94
2054	86	Nilkitkwa	57296	13	8	0	0	0	100	0	0	0	100
2054	87	WestBabine	224997	39	18	0	0	0	100	0	0	0	100
2054	89	Marmot	44790	3	5	0	0	0	100	0	0	10	90
2054	90	ObservatoryWest	16038	0	2	0	0	0	0	0	0	0	100
2054	91	GreenvilleKalum	12141	0	2	0	0	0	0	0	0	0	100
2054	92	Greenville	10142	0	3	0	0	0	0	0	0	0	100
2054	93	Ksedin	32512	7	8	0	0	0	100	0	0	6	94
2054	94	Kalum	35000	3	7	33	0	33	33	7	0	36	57
2054	95	Valley	112879	18	15	0	11	22	67	0	13	23	63
2054	96	BabineEast	53603	6	5.500000	0	0	0	100	0	0	0	100
2054	97	HoustonTommy	52571	7	8	0	0	0	100	0	0	0	100
2054	98	Kaien	41720	2	5	0	0	50	50	0	10	40	50
2054	99	Gosnel	53461	7	11	0	0	0	100	0	0	0	100
2054	100	Parrott	46774	10	11	0	0	0	100	0	0	9	91
2054	101	Brown	28429	3	5	0	0	0	100	0	0	0	100
2054	102	Kidprice	100795	12	12	0	0	0	100	0	0	4	96
2054	103	Johnston	46691	3	9	0	0	0	100	0	0	0	100
2054	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2054	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2054	106	Triotsa	58116	10	5	0	10	0	90	0	10	0	90
2054	109	Mosque	100812	17	9.500000	0	0	0	100	0	0	0	100
2054	110	Slamgeesh	56917	5	10	0	0	0	100	0	0	0	100
2054	115	Gitsegukla	70237	8	10	0	0	0	100	0	0	10	90
2054	116	Babine	141241	21	15	0	0	0	100	0	0	0	100
2054	117	Suskwa	86205	17	13	0	0	12	88	0	0	19	81
2054	118	Bowser	129180	18	14	0	11	11	78	0	4	14	82
2054	119	Iknouk	33088	4	7.500000	0	0	0	100	0	0	7	93
2054	120	BabineWest	69606	11	9.500000	0	0	0	100	0	5	11	84
2054	121	Buck	76917	12	12	0	0	17	83	0	13	17	71
2054	122	Dasque	15547	0	3	0	0	0	0	0	0	17	83
2054	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	40	60
2054	124	Sibola	63684	9	8	0	0	0	100	0	13	13	75
2054	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2054	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2054	130	Endako	32994	2	6.500000	0	50	0	50	0	8	8	85
2054	131	Nithi	37621	3	5.500000	0	0	33	67	0	0	0	100
2054	136	Cranberry	211769	44	22	0	0	2	98	0	0	0	100
2054	137	BrownBear	75584	9	12	0	0	0	100	0	0	0	100
2054	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2054	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2054	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2054	142	Kitsault	67952	8	11.500000	0	0	0	100	0	0	13	87
2054	143	TroutCreek	24726	1	5	0	0	0	100	0	0	20	80
2054	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2054	145	Exstew	52934	5	10	0	0	0	100	0	0	30	70
2054	146	Owen	48189	2	10	0	0	0	100	0	0	5	95
2054	147	Kumealon	48258	4	9	0	0	0	100	0	0	0	100
2054	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2054	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2054	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	36	55
2054	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2054	153	Hartley	58070	4	3	0	0	0	100	0	0	0	100
2054	162	NassRiverKalum	51139	1	13.500000	0	0	0	100	0	0	11	89
2054	163	SkeenaRiverKalum	75496	2	15	0	0	100	0	10	3	37	50
2054	164	Squingula	80620	14	10.500000	0	0	0	100	0	0	5	95
2054	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2054	167	Muskaboo	218937	45	18	0	0	0	100	0	0	3	97
2054	168	Bear	73805	6	8	0	0	17	83	0	6	50	44
2054	169	Kinskuch	54178	6	9	0	0	0	100	0	0	0	100
2054	170	Tchitin	29568	4	8	0	0	0	100	0	0	0	100
2054	171	Kwinamuck	56379	5	7	0	0	0	100	0	0	7	93
2054	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2054	173	Chambers	41527	5	4	0	0	60	40	0	0	0	100
2054	174	Topley	31709	3	6	0	0	0	100	0	0	17	83
2054	175	DeepCreek	24320	0	2.500000	0	0	0	0	0	0	20	80
2054	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2054	177	BurnsLakeEast	97021	14	12.500000	0	21	36	43	0	4	24	72
2054	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2054	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2054	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2054	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2054	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2054	188	KleanzaTreasure	126783	25	14	0	0	4	96	0	0	32	68
2054	189	MiddleSkeenaSouth	101914	13	17	0	0	0	100	0	0	12	88
2054	190	MiddleSkeenaNorth	163030	30	21	0	0	0	100	0	0	0	100
2054	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2054	193	Wildfire	161645	25	25	0	4	4	92	0	0	2	98
2054	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2054	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2054	196	Tseaux	102814	15	15	0	0	13	87	0	0	10	90
2054	197	Morrison	84922	11	8.500000	0	0	0	100	0	0	0	100
2054	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2054	199	NorthBabine	69065	6	6	0	0	17	83	0	0	0	100
2054	201	Chapman	41304	4	8	0	0	0	100	0	0	6	94
2054	202	HotSprings	16162	0	3	0	0	0	0	17	0	33	50
2054	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2054	204	JesseBish	41915	4	5.500000	0	0	0	100	0	0	0	100
2054	205	FrancoisEast	91544	9	15	0	0	0	100	0	0	3	97
2054	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2054	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2054	208	Ootsa	36795	4	5	0	75	0	25	0	0	0	100
2054	209	Tahtsa	71941	9	13	0	0	0	100	0	4	23	73
2054	213	Lucas	44433	9	3	0	0	0	100	0	0	0	100
2054	217	Hirsch	66585	16	7.500000	0	19	0	81	0	7	7	87
2054	218	LowerSkeena	152407	32	19	0	0	28	72	0	0	11	89
2054	219	KispioxNorth	89889	11	16	0	0	0	100	0	0	0	100
2054	220	Kiteen	86270	14	13	0	0	0	100	0	0	4	96
2054	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2064	1	Tintina	87550	9	15.500000	0	0	0	100	0	0	0	100
2064	2	White	98639	12	11.500000	0	0	0	100	0	0	13	87
2064	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2064	4	Stagoo	38816	7	5	0	0	0	100	0	0	0	100
2064	5	Nass	9696	0	2.500000	0	0	0	0	0	0	0	100
2064	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2064	7	Fulton	98893	16	12.500000	0	6	6	88	0	0	4	96
2064	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2064	10	Telkwa	124472	24	14.500000	0	0	13	88	0	7	3	90
2064	11	Clore	96540	15	14.500000	0	0	0	100	0	0	17	83
2064	12	Kitimat	98134	14	13	0	7	7	86	0	12	12	77
2064	13	Khtada	40545	3	9	0	0	0	100	0	6	22	72
2064	14	Scotia	32164	2	7	0	0	0	100	0	7	21	71
2064	15	FrancoisWest	94380	16	12.500000	0	0	0	100	0	0	4	96
2064	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2064	18	Cheslatta	121548	19	13	0	0	26	74	0	0	12	88
2064	21	Intata	28915	2	2	0	50	50	0	0	0	0	100
2064	25	Sustut	135639	23	14	0	0	22	78	0	0	4	96
2064	26	Halett	8650	0	1.500000	0	0	0	0	0	0	33	67
2064	27	KispioxSouth	116153	16	14	0	0	0	100	0	0	0	100
2064	28	Torkelson	47887	5	10	0	0	0	100	0	0	0	100
2064	29	Beaver	139085	15	19	0	0	7	93	0	0	16	84
2064	30	NelsonFiddler	122896	16	19.500000	0	0	0	100	0	0	15	85
2064	31	Copper	93435	15	15	0	0	0	100	0	0	3	97
2064	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	10	90
2064	33	TaylorDamdochax	237399	52	26	0	0	0	100	0	0	0	100
2064	34	Granisle	19089	1	5	0	0	0	100	0	0	0	100
2064	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2064	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2064	37	Quottoon	38310	4	4.500000	0	0	0	100	0	0	0	100
2064	38	Bulkley	144428	22	27.500000	0	23	41	36	0	11	20	69
2064	39	Taltapin	82419	12	12	0	0	0	100	0	0	29	71
2064	40	BurnsLakeWest	69687	7	11	0	57	0	43	0	14	18	68
2064	41	GitnadoixRiverRA	61564	11	10	0	0	0	100	0	0	15	85
2064	42	Wedeene	61056	8	8	0	0	25	75	6	6	13	75
2064	44	Kitkiata	38762	4	6	0	0	0	100	0	0	0	100
2064	52	Asitka	83273	11	7.500000	0	0	0	100	0	0	0	100
2064	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2064	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2064	57	Madely	111821	14	16	0	0	0	100	0	0	0	100
2064	58	Corya	22854	0	3	0	0	0	0	0	0	0	100
2064	59	Reiseter	72847	11	13	0	0	0	100	0	8	8	85
2064	61	CambriaIcefield	47407	3	11	0	0	0	100	0	9	32	59
2064	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2064	63	Union	23917	0	2.500000	0	0	0	0	0	0	0	100
2064	64	Tuck	21441	2	3	0	0	0	100	0	0	17	83
2064	65	Khyex	53936	10	10.500000	0	0	20	80	0	0	24	76
2064	66	Lakelse	42122	4	10.500000	0	0	0	100	5	10	24	62
2064	67	Thautil	54793	4	8	0	0	0	100	0	0	0	100
2064	68	Burnie	43471	3	12	0	0	0	100	0	0	0	100
2064	69	Nadina	114884	24	15	0	0	4	96	0	0	3	97
2064	70	Gilttoyees	30468	2	7	0	0	0	100	0	0	7	93
2064	71	TweedsmuirNorth	92	0	0	0	0	0	0	0	0	0	0
2064	77	Duti	184974	37	10.500000	0	0	0	100	0	0	0	100
2064	78	Kluatantan	44949	6	4.500000	0	0	0	100	0	0	0	100
2064	81	Sutherland	36306	1	2	0	0	0	100	0	0	0	100
2064	84	Sallysout	122202	23	16	0	0	0	100	0	0	0	100
2064	85	Blunt	35584	4	8	0	0	0	100	0	0	6	94
2064	86	Nilkitkwa	57296	13	8	0	0	0	100	0	0	0	100
2064	87	WestBabine	224997	39	18	0	0	0	100	0	0	0	100
2064	89	Marmot	44790	3	5	0	0	0	100	0	0	10	90
2064	90	ObservatoryWest	16038	0	2	0	0	0	0	0	0	0	100
2064	91	GreenvilleKalum	12141	0	2	0	0	0	0	0	0	0	100
2064	92	Greenville	10142	0	3	0	0	0	0	0	0	0	100
2064	93	Ksedin	32512	7	8	0	0	0	100	0	0	0	100
2064	94	Kalum	35000	3	7.500000	33	0	33	33	13	0	20	67
2064	95	Valley	112879	18	15	0	6	28	67	0	13	13	73
2064	96	BabineEast	53603	6	5.500000	0	0	0	100	0	0	0	100
2064	97	HoustonTommy	52571	7	8	0	0	0	100	0	0	0	100
2064	98	Kaien	41720	2	5	0	0	50	50	0	10	40	50
2064	99	Gosnel	53461	7	11	0	0	0	100	0	0	0	100
2064	100	Parrott	46774	10	11	0	0	0	100	0	0	0	100
2064	101	Brown	28429	3	5	0	0	0	100	0	0	0	100
2064	102	Kidprice	100795	12	12	0	0	0	100	0	0	4	96
2064	103	Johnston	46691	3	9	0	0	0	100	0	0	0	100
2064	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2064	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2064	106	Triotsa	58116	10	5	0	10	0	90	0	10	10	80
2064	109	Mosque	100812	17	9.500000	0	0	0	100	0	0	0	100
2064	110	Slamgeesh	56917	5	10	0	0	0	100	0	0	0	100
2064	115	Gitsegukla	70237	8	10	0	0	0	100	0	0	5	95
2064	116	Babine	141241	21	15	0	0	0	100	0	0	0	100
2064	117	Suskwa	86205	17	13	0	0	12	88	0	0	19	81
2064	118	Bowser	129180	18	14	0	11	11	78	0	4	14	82
2064	119	Iknouk	33088	4	7.500000	0	0	0	100	0	0	0	100
2064	120	BabineWest	69606	11	9.500000	0	0	0	100	0	11	11	79
2064	121	Buck	76917	12	12	0	0	17	83	0	13	17	71
2064	122	Dasque	15547	0	3	0	0	0	0	0	0	17	83
2064	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	40	60
2064	124	Sibola	63684	9	8	0	0	0	100	0	13	13	75
2064	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2064	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2064	130	Endako	32994	2	6.500000	0	50	0	50	0	8	8	85
2064	131	Nithi	37621	3	5.500000	0	0	33	67	0	0	0	100
2064	136	Cranberry	211769	44	22	0	0	2	98	0	0	0	100
2064	137	BrownBear	75584	9	12	0	0	0	100	0	0	0	100
2064	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2064	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2064	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2064	142	Kitsault	67952	8	11.500000	0	0	0	100	0	0	9	91
2064	143	TroutCreek	24726	1	5	0	0	0	100	0	0	20	80
2064	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2064	145	Exstew	52934	5	10	0	0	0	100	0	0	30	70
2064	146	Owen	48189	2	10	0	0	0	100	0	0	5	95
2064	147	Kumealon	48258	4	9	0	0	0	100	0	0	0	100
2064	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2064	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2064	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	55	36
2064	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2064	153	Hartley	58070	4	3	0	0	0	100	0	0	0	100
2064	162	NassRiverKalum	51139	1	13.500000	0	0	0	100	0	0	11	89
2064	163	SkeenaRiverKalum	75496	1	14.500000	0	0	100	0	14	3	38	45
2064	164	Squingula	80620	14	10.500000	0	0	0	100	0	0	5	95
2064	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2064	167	Muskaboo	218937	45	18	0	0	0	100	0	0	3	97
2064	168	Bear	73805	6	8	0	0	17	83	0	6	50	44
2064	169	Kinskuch	54178	6	9	0	0	0	100	0	0	0	100
2064	170	Tchitin	29568	4	8	0	0	0	100	0	0	0	100
2064	171	Kwinamuck	56379	5	7	0	0	0	100	0	0	14	86
2064	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2064	173	Chambers	41527	5	4	0	0	60	40	0	0	0	100
2064	174	Topley	31709	3	6	0	0	0	100	0	0	8	92
2064	175	DeepCreek	24320	0	2.500000	0	0	0	0	0	0	0	100
2064	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2064	177	BurnsLakeEast	97021	14	12.500000	0	14	43	43	0	4	24	72
2064	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2064	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2064	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2064	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2064	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2064	188	KleanzaTreasure	126783	25	13.500000	0	0	4	96	0	0	41	59
2064	189	MiddleSkeenaSouth	101914	13	17	0	0	0	100	0	0	12	88
2064	190	MiddleSkeenaNorth	163030	30	21	0	0	0	100	0	0	0	100
2064	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2064	193	Wildfire	161645	25	25	0	4	4	92	0	0	2	98
2064	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2064	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2064	196	Tseaux	102814	15	15	0	0	7	93	0	0	10	90
2064	197	Morrison	84922	11	8.500000	0	0	0	100	0	0	6	94
2064	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2064	199	NorthBabine	69065	6	5	0	0	33	67	0	0	10	90
2064	201	Chapman	41304	4	8	0	0	0	100	0	0	0	100
2064	202	HotSprings	16162	0	2.500000	0	0	0	0	20	0	20	60
2064	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2064	204	JesseBish	41915	4	5.500000	0	0	0	100	0	0	0	100
2064	205	FrancoisEast	91544	9	15	0	0	0	100	0	0	7	93
2064	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2064	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2064	208	Ootsa	36795	4	5	0	75	0	25	0	0	0	100
2064	209	Tahtsa	71941	9	13	0	0	11	89	0	4	38	58
2064	213	Lucas	44433	9	3	0	0	0	100	0	0	0	100
2064	217	Hirsch	66585	16	7.500000	6	13	0	81	7	0	7	87
2064	218	LowerSkeena	152407	32	19	0	0	25	75	0	0	5	95
2064	219	KispioxNorth	89889	11	16	0	0	0	100	0	0	0	100
2064	220	Kiteen	86270	14	13	0	0	0	100	0	0	4	96
2064	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2074	1	Tintina	87550	9	15.500000	0	0	0	100	0	0	3	97
2074	2	White	98639	12	11.500000	0	0	0	100	0	0	17	83
2074	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2074	4	Stagoo	38816	7	5	0	0	0	100	0	0	10	90
